procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 2  0      0 26687352      0 4818688    0    0  4584   475 22086 26619 17 13 69  1  0 2024-03-18 19:39:15
 3  0      0 26677508      0 4827056    0    0  7564   479 21577 25429 16 14 70  1  0 2024-03-18 19:39:16
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 4  0      0 26656616      0 4834924    0    0  6728   565 25917 34325 21 18 60  1  0 2024-03-18 19:39:17
 5  0      0 26654224      0 4840104    0    0  3668   598 25327 35905 19 18 62  1  0 2024-03-18 19:39:18
 4  0      0 26650112      0 4847664    0    0  6172   829 26532 34653 20 18 61  1  0 2024-03-18 19:39:19
 9  0      0 26627284      0 4863924    0    0  5904   605 26913 38880 22 19 59  1  0 2024-03-18 19:39:20
 2  0      0 26617408      0 4863140    0    0  5856   755 27550 37411 19 17 63  1  0 2024-03-18 19:39:21
 1  0      0 26602936      0 4870088    0    0  5512   622 24321 31239 17 15 67  1  0 2024-03-18 19:39:22
 3  0      0 26613928      0 4875372    0    0  3712   540 25582 31606 18 16 66  1  0 2024-03-18 19:39:23
 1  0      0 26597084      0 4880680    0    0  3904   501 25334 29606 17 15 67  1  0 2024-03-18 19:39:24
 1  0      0 26588724      0 4886304    0    0  4524  1330 24671 29445 17 15 67  1  0 2024-03-18 19:39:25
 2  0      0 26578248      0 4892900    0    0  5392   571 25575 32445 17 16 66  1  0 2024-03-18 19:39:26
 1  0      0 26567492      0 4900208    0    0  5896   605 24791 29830 17 15 67  1  0 2024-03-18 19:39:27
 1  0      0 26557988      0 4907532    0    0  6336   504 23868 27658 17 14 68  1  0 2024-03-18 19:39:28
 2  0      0 26543288      0 4918440    0    0 10008 10200 21963 26016 18 14 68  1  0 2024-03-18 19:39:29
 2  0      0 26540984      0 4929940    0    0 10160   651 22493 29501 17 14 68  1  0 2024-03-18 19:39:30
 1  0      0 26527832      0 4940008    0    0  9180   445 21284 26122 17 13 70  1  0 2024-03-18 19:39:31
 4  0      0 26514704      0 4948752    0    0  7488   542 23719 30404 17 15 67  1  0 2024-03-18 19:39:32
 3  0      0 26502064      0 4957452    0    0  7468   516 22325 27186 17 14 68  1  0 2024-03-18 19:39:33
 4  0      0 26497488      0 4964720    0    0  4904   596 24537 30349 18 15 66  1  0 2024-03-18 19:39:34
 1  0      0 26482708      0 4973628    0    0  8000   416 23382 28837 18 14 68  1  0 2024-03-18 19:39:35
 2  0      0 26477068      0 4987128    0    0 12584  1124 21939 26228 17 13 69  1  0 2024-03-18 19:39:36
 4  0      0 26455768      0 5000576    0    0 12352   370 21549 26008 18 12 69  1  0 2024-03-18 19:39:37
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 2  1      0 26441864      0 5013260    0    0 11540   386 21812 26433 18 13 68  1  0 2024-03-18 19:39:38
 2  0      0 26421120      0 5027352    0    0 13060   420 21881 26356 18 14 68  1  0 2024-03-18 19:39:39
 1  0      0 26413148      0 5034528    0    0  5660   512 24002 30439 17 15 67  1  0 2024-03-18 19:39:40
 6  0      0 26421756      0 5033600    0    0  6144   501 22287 27847 17 14 68  1  0 2024-03-18 19:39:41
 4  0      0 26406928      0 5044112    0    0  9356   863 22757 28237 17 14 68  1  0 2024-03-18 19:39:42
 2  0      0 26402544      0 5051644    0    0  6036   503 23712 28886 18 15 67  1  0 2024-03-18 19:39:43
 1  0      0 26399984      0 5058948    0    0  6248   505 22668 27867 17 14 68  1  0 2024-03-18 19:39:44
 3  0      0 26396092      0 5068532    0    0  7936   442 22743 27108 17 14 68  1  0 2024-03-18 19:39:45
 2  0      0 26353396      0 5071064    0    0  1932    95 6674 7251  9  6 84  0  0 2024-03-18 19:39:46
 1  0      0 26338092      0 5076152    0    0  4493   170 9469 11579 11  6 83  0  0 2024-03-18 19:39:47
 1  0      0 26392396      0 5076432    0    0   460   568 3161 3293  4  3 94  0  0 2024-03-18 19:39:48
 1  0      0 26342008      0 5087620    0    0  1664     0 4262 4477  7  5 87  0  0 2024-03-18 19:39:49
 2  0      0 26293876      0 5122524    0    0   100     0 1441  530 12  1 88  0  0 2024-03-18 19:39:50
 1  0      0 26316520      0 5154040    0    0   804     0 2110 1559 11  2 87  0  0 2024-03-18 19:39:51
 1  0      0 26272676      0 5154156    0    0   112    32 4055 4445  7  5 87  0  0 2024-03-18 19:39:52
 0  0      0 26319708      0 5154188    0    0    84    12 1403 1972  3  1 96  0  0 2024-03-18 19:39:53
 0  0      0 26319708      0 5154204    0    0     0  8204  134  207  0  0 100  0  0 2024-03-18 19:39:54
 0  0      0 26319708      0 5154204    0    0     0     0  108  167  0  0 100  0  0 2024-03-18 19:39:55
 0  0      0 26319708      0 5154204    0    0     0     0   99  170  0  0 100  0  0 2024-03-18 19:39:56
 0  0      0 26319708      0 5154204    0    0     0   113  121  205  0  0 100  0  0 2024-03-18 19:39:57
 4  0      0 26339864      0 5074688    0    0     0  4882 23339 45087 14 23 63  0  0 2024-03-18 19:39:58
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 3  0      0 26416160      0 4996624    0    0    16 90190 70206 149709 16 38 46  0  0 2024-03-18 19:39:59
 3  0      0 26458452      0 4947212    0    0     0  9503 74776 160580 11 28 61  0  0 2024-03-18 19:40:00
 5  0      0 26539580      0 4854464    0    0     0  9950 90352 189589 11 30 59  0  0 2024-03-18 19:40:01
 3  0      0 26600984      0 4769868    0    0     0 11354 68389 149750 13 31 56  0  0 2024-03-18 19:40:02
 4  0      0 26656812      0 4714756    0    0     0 11845 72321 152869 13 32 55  0  0 2024-03-18 19:40:03
 1  0      0 26710348      0 4653304    0    0     0 11193 77133 168433 13 32 55  0  0 2024-03-18 19:40:04
 6  0      0 26769144      0 4603284    0    0     0 11084 85475 185752 11 30 59  0  0 2024-03-18 19:40:05
 4  0      0 26817072      0 4534812    0    0     0  9819 85217 183599 11 30 59  0  0 2024-03-18 19:40:06
 5  0      0 26921240      0 4454628    0    0     0 24264 80438 177855 11 32 57  0  0 2024-03-18 19:40:07
 5  0      0 27042996      0 4301652    0    0     0 12331 68153 155884 12 33 55  0  0 2024-03-18 19:40:08
 3  0      0 27206412      0 4124012    0    0     0 12112 60564 137813 13 34 52  0  0 2024-03-18 19:40:09
 6  0      0 27307848      0 4004336    0    0     0 12910 81012 183884 13 33 55  0  0 2024-03-18 19:40:10
 4  0      0 27410728      0 3866628    0    0     0 11309 78207 172919 12 31 57  0  0 2024-03-18 19:40:11
 3  0      0 27560396      0 3735780    0    0   460  9478 78516 164977 11 29 59  0  0 2024-03-18 19:40:12
 6  0      0 27685036      0 3600872    0    0     0  9671 88563 186833 11 29 60  0  0 2024-03-18 19:40:13
 3  0      0 27877780      0 3491912    0    0     0 23682 72928 159382 12 32 56  0  0 2024-03-18 19:40:14
 3  0      0 27953792      0 3385728    0    0     0 10669 71624 154057 12 30 58  0  0 2024-03-18 19:40:15
 2  0      0 28047080      0 3292032    0    0     0  9261 87469 183665 10 28 62  0  0 2024-03-18 19:40:16
 1  0      0 28080356      0 3240740    0    0     0  9068 57022 116750 19 31 50  0  0 2024-03-18 19:40:17
 2  0      0 28201376      0 3156920    0    0     0 12504 85050 184268 14 37 49  0  0 2024-03-18 19:40:18
 4  0      0 28241312      0 3103736    0    0     0 10436 87691 192036 12 30 58  0  0 2024-03-18 19:40:19
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 9  0      0 28275828      0 3059520    0    0     0  9235 102513 216985 10 29 62  0  0 2024-03-18 19:40:20
 1  0      0 28299916      0 3017700    0    0     0  9564 81135 170167 11 28 60  0  0 2024-03-18 19:40:21
 3  0      0 28532808      0 2929916    0    0     0 23122 72257 150544 11 31 57  0  0 2024-03-18 19:40:22
 6  0      0 28622440      0 2852216    0    0     0 10751 77091 167084 12 30 58  0  0 2024-03-18 19:40:23
 0  0      0 29124264      0 2813540    0    0     0  9477 15441 31367  3 14 82  0  0 2024-03-18 19:40:24
 0  0      0 29124264      0 2813540    0    0     0     0  137  181  0  0 100  0  0 2024-03-18 19:40:25
 1  0      0 29124264      0 2813540    0    0     0     0  119  194  0  0 100  0  0 2024-03-18 19:40:26
 0  0      0 29124576      0 2813540    0    0     0   636  120  191  0  0 100  0  0 2024-03-18 19:40:27
 0  0      0 29124616      0 2813540    0    0     0     0  116  193  0  0 100  0  0 2024-03-18 19:40:28
 1  0      0 30138888      0 1804528    0    0     8   209 2226 2261  1 10 89  0  0 2024-03-18 19:40:29
 1  0      0 31251512      0 857556    0    0  3688   111 2641 2384  0 15 85  0  0 2024-03-18 19:40:30
 1  0      0 31210252      0 875236    0    0 20046   158 10104 13683  8 12 80  0  0 2024-03-18 19:40:31
 7  0      0 31169772      0 893536    0    0 18745  1054 49819 75001 29 24 46  1  0 2024-03-18 19:40:32
 6  0      0 31144920      0 918696    0    0 23144  1137 51470 74035 28 23 48  1  0 2024-03-18 19:40:33
 5  0      0 31119336      0 943476    0    0 22860  1256 52830 75607 29 22 47  1  0 2024-03-18 19:40:34
 6  0      0 31096060      0 964456    0    0 18800  1585 57969 86872 29 25 44  2  0 2024-03-18 19:40:35
 4  1      0 31067676      0 984980    0    0 19368  1223 54336 80921 27 25 46  1  0 2024-03-18 19:40:36
 6  0      0 31043056      0 1001632    0    0 13856  1395 55778 82129 26 26 47  1  0 2024-03-18 19:40:37
 6  0      0 31018320      0 1013136    0    0  8896  1644 57476 86533 28 27 43  1  0 2024-03-18 19:40:38
 7  0      0 30995460      0 1026620    0    0 10340  1763 59330 87358 27 26 46  1  0 2024-03-18 19:40:39
 2  0      0 30973184      0 1041240    0    0 12324  1229 48838 70845 27 23 50  1  0 2024-03-18 19:40:40
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 6  0      0 30957352      0 1054376    0    0 10196  1582 61717 100585 29 27 43  1  0 2024-03-18 19:40:41
 7  0      0 30935056      0 1073268    0    0 14548  1351 60078 90515 28 26 44  1  0 2024-03-18 19:40:42
 7  0      0 30900552      0 1086328    0    0  9088  2259 56529 85365 27 27 44  1  0 2024-03-18 19:40:43
 7  0      0 30883116      0 1099440    0    0  9480  1785 65180 104693 28 28 43  1  0 2024-03-18 19:40:44
 9  0      0 30859464      0 1126236    0    0 21977  2546 84211 131542 30 32 35  2  0 2024-03-18 19:40:45
 3  0      0 30792036      0 1193908    0    0 63492  1881 75924 136442 30 29 38  2  0 2024-03-18 19:40:46
 7  1      0 30746724      0 1226724    0    0 17124  4370 66761 99224 32 31 35  1  0 2024-03-18 19:40:47
 4  0      0 30717816      0 1250796    0    0  9956  1859 69841 104318 32 30 37  1  0 2024-03-18 19:40:48
 3  0      0 30694400      0 1269080    0    0 15452  1363 61257 88951 29 26 43  2  0 2024-03-18 19:40:49
11  0      0 30667680      0 1280180    0    0  7852  1586 62799 92464 28 27 44  2  0 2024-03-18 19:40:50
 5  0      0 30645660      0 1290444    0    0  7108  1481 63680 92484 28 29 42  1  0 2024-03-18 19:40:51
 5  0      0 30626668      0 1300816    0    0  7396  6766 69719 104452 28 28 42  2  0 2024-03-18 19:40:52
 4  0      0 30611208      0 1314920    0    0  9596  1315 59994 91828 27 25 47  1  0 2024-03-18 19:40:53
 6  0      0 30582472      0 1330648    0    0 12600  1405 61938 91596 29 27 42  2  0 2024-03-18 19:40:54
 3  0      0 30569264      0 1344492    0    0 10408  1457 64247 95733 29 28 42  1  0 2024-03-18 19:40:55
 8  0      0 30559452      0 1358176    0    0  9660  1926 62180 94921 29 28 42  2  0 2024-03-18 19:40:56
 5  0      0 30531032      0 1372708    0    0 11044  1712 61924 91858 28 27 44  2  0 2024-03-18 19:40:57
 7  0      0 30514648      0 1386976    0    0 10328  3955 60422 93013 29 26 44  1  0 2024-03-18 19:40:58
 7  0      0 30493456      0 1396920    0    0  6216  1875 61911 90759 27 29 43  1  0 2024-03-18 19:40:59
 7  1      0 30494956      0 1403856    0    0  8532 13331 50465 77085 26 26 47  1  0 2024-03-18 19:41:00
 8  0      0 30472528      0 1421060    0    0 14424  1685 53980 83254 26 26 47  1  0 2024-03-18 19:41:01
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 1  0      0 30446452      0 1433480    0    0  8865  1567 58436 89614 27 26 46  1  0 2024-03-18 19:41:02
 6  0      0 30434888      0 1445968    0    0  7100  2935 59745 90408 27 28 44  1  0 2024-03-18 19:41:03
 5  0      0 30414548      0 1458700    0    0  9216  1842 62903 92461 26 28 45  1  0 2024-03-18 19:41:04
11  0      0 30422896      0 1468480    0    0 14224  1758 54965 78600 29 26 45  1  0 2024-03-18 19:41:05
 5  0      0 30405112      0 1481196    0    0  9576  1674 51151 74148 26 26 46  1  0 2024-03-18 19:41:06
 5  1      0 30374840      0 1499904    0    0 17000  1013 43287 64444 27 23 49  1  0 2024-03-18 19:41:07
 6  0      0 30359488      0 1526828    0    0 23940  1016 48526 69913 29 24 46  1  0 2024-03-18 19:41:08
 6  1      0 30336296      0 1554604    0    0 23976  1129 53880 78464 29 25 45  1  0 2024-03-18 19:41:09
 6  0      0 30307980      0 1579244    0    0 22508  1240 54701 82578 28 25 46  1  0 2024-03-18 19:41:10
 6  0      0 30271844      0 1609712    0    0 27056  1104 51711 80371 28 24 47  1  0 2024-03-18 19:41:11
 4  0      0 30254032      0 1622448    0    0 18656  1301 52067 76062 30 25 44  1  0 2024-03-18 19:41:12
 4  0      0 30230932      0 1651320    0    0 25748  1098 51562 75159 28 24 47  1  0 2024-03-18 19:41:13
 4  0      0 30204724      0 1676644    0    0 22092  3633 55304 82322 29 25 45  1  0 2024-03-18 19:41:14
 6  0      0 30178388      0 1698660    0    0 18960  1261 56978 83237 27 25 47  1  0 2024-03-18 19:41:15
 7  0      0 30148024      0 1715156    0    0 13884  1335 57466 84842 28 25 45  1  0 2024-03-18 19:41:16
 6  0      0 30118332      0 1739148    0    0 18792  1211 52730 80387 31 26 42  1  0 2024-03-18 19:41:17
 6  0      0 30121444      0 1734044    0    0 22828  1201 53672 83212 30 29 40  1  0 2024-03-18 19:41:18
 0  1      0 30087244      0 1768484    0    0 22980  1227 50866 75447 30 24 44  1  0 2024-03-18 19:41:19
 5  0      0 30049020      0 1780036    0    0 16556  1418 53268 82032 29 25 44  1  0 2024-03-18 19:41:20
 5  0      0 30041736      0 1791016    0    0  8116  1445 58132 86035 28 27 44  1  0 2024-03-18 19:41:21
 4  0      0 30028416      0 1804112    0    0 10268  1260 57525 84723 30 26 43  1  0 2024-03-18 19:41:22
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 6  0      0 30019840      0 1821828    0    0 13172  1327 61653 93714 28 27 44  2  0 2024-03-18 19:41:23
 8  1      0 29988408      0 1842492    0    0 18360  1321 60710 93636 28 25 45  1  0 2024-03-18 19:41:24
 4  0      0 29965488      0 1857460    0    0 10788  2988 57986 87797 28 25 46  1  0 2024-03-18 19:41:25
 5  0      0 29951524      0 1873244    0    0 12888  1298 56788 83671 27 27 45  1  0 2024-03-18 19:41:26
 7  0      0 29929012      0 1887732    0    0 11472  1231 56848 84619 28 25 45  1  0 2024-03-18 19:41:27
 8  0      0 29907616      0 1895120    0    0 13240  1431 53577 80181 27 25 47  1  0 2024-03-18 19:41:28
 5  0      0 29882792      0 1912336    0    0 13744  1366 60623 90986 30 26 42  2  0 2024-03-18 19:41:29
 8  0      0 29887592      0 1924772    0    0 10212 31138 56331 85734 27 27 45  2  0 2024-03-18 19:41:30
 8  0      0 29863240      0 1939804    0    0 11592  1552 63429 96893 29 27 43  2  0 2024-03-18 19:41:31
 3  0      0 29855404      0 1950076    0    0  6460  1745 62442 96427 28 27 43  2  0 2024-03-18 19:41:32
 4  0      0 29841320      0 1960104    0    0  7028  1500 57379 85858 27 28 44  2  0 2024-03-18 19:41:33
 7  0      0 29841248      0 1967144    0    0 11896  1473 59468 89054 28 26 45  1  0 2024-03-18 19:41:34
 6  0      0 29839984      0 1980244    0    0  8800  1625 61487 93252 27 28 44  1  0 2024-03-18 19:41:35
 2  0      0 29822424      0 1991848    0    0  8060  1677 63671 94245 28 28 43  1  0 2024-03-18 19:41:36
 5  0      0 29807072      0 2003784    0    0  8560  1620 62041 90057 28 27 43  1  0 2024-03-18 19:41:37
 5  0      0 29781908      0 2015864    0    0  8960  1410 57651 87769 27 27 44  1  0 2024-03-18 19:41:38
 5  0      0 29762548      0 2030756    0    0 11604  1552 52518 77843 28 25 46  1  0 2024-03-18 19:41:39
 3  1      0 29753508      0 2043756    0    0  9648  1392 55366 82587 28 25 46  1  0 2024-03-18 19:41:40
 4  1      0 29743116      0 2048056    0    0 10140  4008 55541 80716 29 26 44  1  0 2024-03-18 19:41:41
 7  0      0 29723880      0 2059352    0    0  7100  1786 60544 92852 26 28 45  1  0 2024-03-18 19:41:42
 3  0      0 29718728      0 2070440    0    0  8672  1290 51995 78080 27 25 47  1  0 2024-03-18 19:41:43
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 3  0      0 29700300      0 2082408    0    0  8800  1480 60161 91681 28 26 44  1  0 2024-03-18 19:41:44
 5  0      0 29682368      0 2093136    0    0  8256  1266 53624 81664 28 25 46  1  0 2024-03-18 19:41:45
 2  0      0 29669112      0 2105092    0    0  8756  1418 57202 84817 28 24 46  1  0 2024-03-18 19:41:46
 6  1      0 29634740      0 2131376    0    0 14540  1349 51640 93787 31 28 39  1  0 2024-03-18 19:41:47
 5  0      0 29610048      0 2139488    0    0 12832  6850 61223 98362 31 29 38  2  0 2024-03-18 19:41:48
 1  0      0 29604316      0 2147600    0    0  4944   980 47762 68838 25 22 51  1  0 2024-03-18 19:41:49
 4  0      0 29592720      0 2152252    0    0  3068   569 30584 40406 23 19 58  1  0 2024-03-18 19:41:50
 7  0      0 29588648      0 2157804    0    0  4300   658 34280 45205 24 22 53  1  0 2024-03-18 19:41:51
 8  0      0 29581808      0 2171152    0    0 10440  2855 52495 78957 29 25 45  1  0 2024-03-18 19:41:52
 5  0      0 29555076      0 2187988    0    0 14076  1264 59680 88465 28 26 45  2  0 2024-03-18 19:41:53
 7  0      0 29522536      0 2202428    0    0 11116  1365 61763 91774 28 25 46  1  0 2024-03-18 19:41:54
 7  0      0 29514304      0 2215452    0    0  9976  1578 60388 89552 28 26 45  1  0 2024-03-18 19:41:55
 2  0      0 29492796      0 2222468    0    0 12392  1536 61711 92415 28 26 44  2  0 2024-03-18 19:41:56
 5  1      0 29472912      0 2233784    0    0  7616  1676 59601 89908 27 26 46  1  0 2024-03-18 19:41:57
 5  0      0 29469324      0 2245244    0    0  7892  1901 56781 83533 27 26 46  1  0 2024-03-18 19:41:58
13  0      0 29453372      0 2258388    0    0 10276  1556 59477 91858 28 26 44  2  0 2024-03-18 19:41:59
 4  0      0 29455672      0 2272284    0    0  9800 30083 56994 86653 27 28 44  2  0 2024-03-18 19:42:00
 8  0      0 29437884      0 2288172    0    0 12716  1199 58973 87199 28 26 45  1  0 2024-03-18 19:42:01
 5  0      0 29415144      0 2303368    0    0 13132  1327 61610 91612 28 26 44  2  0 2024-03-18 19:42:02
 5  0      0 29404692      0 2310360    0    0 11368  1128 52364 75099 27 24 48  1  0 2024-03-18 19:42:03
 6  0      0 29383840      0 2321564    0    0  8384  1210 54292 82647 28 27 44  1  0 2024-03-18 19:42:04
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 1  0      0 29381152      0 2331964    0    0  7464  1423 63742 96535 29 26 44  1  0 2024-03-18 19:42:05
 4  0      0 29367080      0 2346124    0    0 10848  1290 60762 91696 28 25 46  1  0 2024-03-18 19:42:06
 3  0      0 29356184      0 2359084    0    0  9428  1401 61827 94296 28 25 45  2  0 2024-03-18 19:42:07
 5  0      0 29335268      0 2373692    0    0 12060  3525 57255 85395 28 25 46  1  0 2024-03-18 19:42:08
 3  0      0 29317692      0 2387152    0    0 10488  1294 58215 86007 28 25 45  1  0 2024-03-18 19:42:09
 4  0      0 29307564      0 2397496    0    0 15188  1164 53000 77816 27 25 46  1  0 2024-03-18 19:42:10
 5  0      0 29294232      0 2408392    0    0  8568  1365 54778 79842 27 26 46  1  0 2024-03-18 19:42:11
 6  0      0 29280528      0 2416460    0    0  6008  1217 52930 75831 28 25 46  1  0 2024-03-18 19:42:12
 4  0      0 29261004      0 2430656    0    0  9368  1488 61876 96224 29 26 44  2  0 2024-03-18 19:42:13
 3  0      0 29252516      0 2443612    0    0  9448  1689 61433 92062 28 27 44  1  0 2024-03-18 19:42:14
 2  0      0 29245984      0 2455200    0    0  7996  1557 63981 95470 27 27 44  2  0 2024-03-18 19:42:15
 4  0      0 29217620      0 2467580    0    0  9324  1397 59490 88722 27 26 45  1  0 2024-03-18 19:42:16
 2  0      0 29187020      0 2483756    0    0 12572  1555 60683 88787 30 30 38  1  0 2024-03-18 19:42:17
 5  0      0 29173680      0 2503228    0    0  8276  1320 54185 80079 29 27 42  1  0 2024-03-18 19:42:18
 4  0      0 29155104      0 2521656    0    0 15080  3490 52385 76590 27 23 49  1  0 2024-03-18 19:42:19
 4  0      0 29126376      0 2530912    0    0  6788  1533 56295 83439 28 27 44  1  0 2024-03-18 19:42:20
 9  0      0 29114708      0 2541272    0    0  6408  1859 59728 91367 28 26 45  1  0 2024-03-18 19:42:21
 7  0      0 29092628      0 2551508    0    0  6312  1715 60245 93837 28 27 44  1  0 2024-03-18 19:42:22
 7  0      0 29085276      0 2554920    0    0  8976  1551 62414 93248 27 27 44  1  0 2024-03-18 19:42:23
 6  0      0 29061032      0 2565884    0    0  7752  1565 63152 95668 27 27 44  1  0 2024-03-18 19:42:24
 1  0      0 29044980      0 2578084    0    0  8444  1358 62635 94164 28 26 45  1  0 2024-03-18 19:42:25
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 5  0      0 29029916      0 2593860    0    0 12516  1318 59118 90626 29 26 44  2  0 2024-03-18 19:42:26
 3  0      0 29008184      0 2617932    0    0 21568  1279 53443 78085 28 25 45  1  0 2024-03-18 19:42:27
 6  0      0 28977396      0 2634236    0    0 13384  1559 55213 81211 28 25 45  1  0 2024-03-18 19:42:28
 6  0      0 28967880      0 2645808    0    0  8192  1284 59508 90528 27 26 46  1  0 2024-03-18 19:42:29
 6  0      0 28966996      0 2662012    0    0 12892 30934 57400 86533 27 27 45  1  0 2024-03-18 19:42:30
 8  0      0 28952468      0 2670332    0    0 13444  1337 57827 86946 27 26 46  2  0 2024-03-18 19:42:31
10  0      0 28930120      0 2682656    0    0  9380  1713 61640 90720 28 28 43  1  0 2024-03-18 19:42:32
 5  1      0 28917552      0 2703464    0    0 17148  1133 53879 80587 28 24 46  2  0 2024-03-18 19:42:33
 8  0      0 28896060      0 2724780    0    0 18372  1227 56373 83361 28 25 45  2  0 2024-03-18 19:42:34
 2  0      0 28868388      0 2745528    0    0 18052  3665 58475 86698 28 25 45  2  0 2024-03-18 19:42:35
 6  0      0 28838824      0 2769868    0    0 21172  1203 58063 86445 27 24 47  2  0 2024-03-18 19:42:36
 6  0      0 28820648      0 2786812    0    0 12956  1422 53473 82150 28 25 46  2  0 2024-03-18 19:42:37
10  0      0 28825760      0 2796148    0    0 14896  1236 57643 87001 29 25 44  2  0 2024-03-18 19:42:38
 6  0      0 28801916      0 2815884    0    0 16664  1301 58169 86567 27 24 47  2  0 2024-03-18 19:42:39
 7  0      0 28768272      0 2839916    0    0 21820  1041 53988 77552 27 25 46  1  0 2024-03-18 19:42:40
 3  0      0 28746472      0 2860760    0    0 16888  1371 58499 88553 28 25 46  2  0 2024-03-18 19:42:41
 4  0      0 28733332      0 2880716    0    0 18080  1052 47087 69879 27 24 48  1  0 2024-03-18 19:42:42
 6  0      0 28719912      0 2894076    0    0 10052  1361 59684 91696 29 26 43  1  0 2024-03-18 19:42:43
 5  0      0 28704924      0 2903684    0    0  6044  1552 45478 67058 25 25 50  1  0 2024-03-18 19:42:44
 1  0      0 28679532      0 2909780    0    0 11276  1497 59999 89935 29 26 43  1  0 2024-03-18 19:42:45
12  0      0 28671136      0 2920500    0    0  7764  2978 53817 81726 27 26 46  1  0 2024-03-18 19:42:46
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 EDT
 5  0      0 28665420      0 2931720    0    0  7884  1644 64938 98264 32 31 35  1  0 2024-03-18 19:42:47
 1  0      0 28668788      0 2918732    0    0 17248  1483 55277 87605 31 29 39  1  0 2024-03-18 19:42:48
 1  0      0 28618604      0 2959504    0    0 29136  1008 49172 71259 28 23 47  1  0 2024-03-18 19:42:49
11  0      0 28589264      0 2977700    0    0 15900  1166 52731 77224 27 25 46  1  0 2024-03-18 19:42:50
 5  0      0 28564676      0 3004624    0    0 24092  1140 54297 79878 28 24 46  2  0 2024-03-18 19:42:51
 4  0      0 28547288      0 3022256    0    0 13924  1170 52561 78072 28 26 45  1  0 2024-03-18 19:42:52
 3  1      0 28524400      0 3032904    0    0 16636  1246 53136 78836 27 25 46  1  0 2024-03-18 19:42:53
 6  0      0 28500084      0 3051412    0    0 14660  1853 57059 86953 27 26 46  1  0 2024-03-18 19:42:54
 5  0      0 28471096      0 3079084    0    0 24964  1342 53740 79181 27 24 47  1  0 2024-03-18 19:42:55
 5  0      0 28447288      0 3099172    0    0 16640  3130 50781 74954 28 25 46  1  0 2024-03-18 19:42:56
 5  0      0 28417168      0 3119972    0    0 17704  1851 58255 87319 28 25 45  1  0 2024-03-18 19:42:57
 5  0      0 28388320      0 3146908    0    0 24116  1315 53995 81504 28 23 48  1  0 2024-03-18 19:42:58
 4  0      0 28364544      0 3167828    0    0 18180  1028 51806 76119 28 25 46  1  0 2024-03-18 19:42:59
 5  1      0 28331528      0 3186288    0    0 23016  3345 50107 73218 28 25 47  1  0 2024-03-18 19:43:00
 5  0      0 28332508      0 3205412    0    0 17732 27578 39019 54915 26 24 50  1  0 2024-03-18 19:43:01
 9  0      0 28309808      0 3226540    0    0 18956   768 31952 41039 24 19 56  1  0 2024-03-18 19:43:02
 1  0      0 28228424      0 3308532    0    0 81544   186 12754 13755 17  7 75  0  0 2024-03-18 19:43:03
 1  0      0 28164772      0 3370680    0    0 61508   223 13198 14597 17  8 75  0  0 2024-03-18 19:43:04
 1  0      0 28123316      0 3410544    0    0 38844   355 19743 22851 19 12 68  1  0 2024-03-18 19:43:05
 2  0      0 28085820      0 3446216    0    0 34532   429 21469 26143 21 13 65  1  0 2024-03-18 19:43:06
 1  0      0 28063208      0 3469080    0    0 21548  1517 25587 31610 22 16 62  1  0 2024-03-18 19:43:07
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
